,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2578,2021-06-07,591.83,605.13,610.0,582.88,22543682,13365726720.0,4.53,1.01,6.08,2.34
2579,2021-06-08,623.01,603.59,623.09,595.5,26053405,15791272704.0,4.56,-0.25,-1.54,2.7
2580,2021-06-09,602.17,598.78,611.79,597.63,16584566,10004372992.0,2.35,-0.8,-4.81,1.72
2581,2021-06-10,603.88,610.12,616.59,600.5,23919606,14611022336.0,2.69,1.89,11.34,2.48
2582,2021-06-11,610.23,609.89,612.56,601.52,16205303,9842620160.0,1.81,-0.04,-0.23,1.68
2583,2021-06-14,612.23,617.69,625.49,609.18,20423983,12623111168.0,2.67,1.28,7.8,2.12
2584,2021-06-15,616.69,599.36,616.79,598.23,17764145,10759266816.0,3.0,-2.97,-18.33,1.84
2585,2021-06-16,597.54,604.87,608.5,593.5,22144127,13312063744.0,2.5,0.92,5.51,2.3
2586,2021-06-17,601.89,616.6,621.47,601.34,22701350,13956701952.0,3.33,1.94,11.73,2.36
2587,2021-06-18,613.37,623.31,628.35,611.8,24560905,15240984832.0,2.68,1.09,6.71,2.55
2588,2021-06-21,624.48,620.83,631.39,608.88,24812741,15404223744.0,3.61,-0.4,-2.48,2.58
2589,2021-06-22,618.25,623.71,628.57,615.5,19158892,11936883968.0,2.11,0.46,2.88,1.99
2590,2021-06-23,632.0,656.57,657.2,630.04,31099228,20225656576.0,4.35,5.27,32.86,3.23
2591,2021-06-24,674.99,679.82,697.62,667.61,45982386,31491151616.0,4.57,3.54,23.25,4.77
2592,2021-06-25,689.58,671.87,693.81,668.7,32496707,22059944960.0,3.69,-1.17,-7.95,3.37
2593,2021-06-28,671.64,688.72,694.7,670.32,21628159,14851889152.0,3.63,2.51,16.85,2.25
2594,2021-06-29,684.65,680.76,687.51,675.89,17381313,11830234112.0,1.69,-1.16,-7.96,1.8
2595,2021-06-30,679.77,679.7,692.81,678.14,18924862,12968177152.0,2.15,-0.16,-1.06,1.92
2596,2021-07-01,683.92,677.92,687.99,672.8,18634522,12657048832.0,2.23,-0.26,-1.78,1.89
2597,2021-07-02,678.98,678.9,700.0,673.26,27097374,18532435968.0,3.94,0.14,0.98,2.75
2598,2021-07-06,681.71,659.58,684.0,651.4,23284450,15406483200.0,4.8,-2.85,-19.32,2.37
2599,2021-07-07,664.27,644.65,665.7,638.32,18791960,12172709888.0,4.15,-2.26,-14.93,1.91
2600,2021-07-08,628.37,652.81,654.43,620.46,22773316,14586392576.0,5.27,1.27,8.16,2.31
2601,2021-07-09,653.18,656.95,658.91,644.69,18140548,11857898496.0,2.18,0.63,4.14,1.84
2602,2021-07-12,662.2,685.7,687.24,662.16,25927042,17635216640.0,3.82,4.38,28.75,2.63
2603,2021-07-13,686.32,668.54,693.28,666.3,20966092,14202781696.0,3.93,-2.5,-17.16,2.13
2604,2021-07-14,670.75,653.38,678.61,652.84,21641190,14409895936.0,3.85,-2.27,-15.16,2.2
2605,2021-07-15,658.39,650.6,666.14,637.88,20209571,13179829760.0,4.33,-0.43,-2.78,2.05
2606,2021-07-16,654.68,644.22,656.7,642.2,16370970,10591120128.0,2.23,-0.98,-6.38,1.66
2607,2021-07-19,629.89,646.22,647.2,621.29,21297090,13546749440.0,4.02,0.31,2.0,2.16
2608,2021-07-20,651.99,660.5,662.39,640.5,15487127,10073534208.0,3.39,2.21,14.28,1.57
2609,2021-07-21,659.61,655.29,664.86,650.29,13953338,9172656896.0,2.21,-0.79,-5.21,1.42
2610,2021-07-22,656.44,649.26,662.17,644.6,15105727,9851553024.0,2.68,-0.92,-6.03,1.53
2611,2021-07-23,646.36,643.38,648.8,637.3,14604944,9386293248.0,1.77,-0.91,-5.88,1.48
2612,2021-07-26,650.97,657.62,668.2,647.11,25336556,16686589696.0,3.28,2.21,14.24,2.56
2613,2021-07-27,663.4,644.78,666.5,627.24,32813290,21063659008.0,5.97,-1.95,-12.84,3.31
2614,2021-07-28,647.0,646.98,654.97,639.4,16006596,10359046912.0,2.41,0.34,2.2,1.62
2615,2021-07-29,649.79,677.35,683.69,648.8,30394637,20461400832.0,5.39,4.69,30.37,3.07
2616,2021-07-30,671.76,687.2,697.53,669.0,29656411,20372429568.0,4.21,1.45,9.85,3.0
2617,2021-08-02,700.0,709.67,726.94,698.4,33615765,24082960384.0,4.15,3.27,22.47,3.4
2618,2021-08-03,719.0,709.74,722.65,701.01,21620253,15358535168.0,3.05,0.01,0.07,2.18
2619,2021-08-04,711.0,710.92,724.9,708.93,17002647,12149248256.0,2.25,0.17,1.18,1.72
2620,2021-08-05,716.0,714.63,720.95,711.41,12919637,9249821952.0,1.34,0.52,3.71,1.3
2621,2021-08-06,711.9,699.1,716.33,697.63,15623049,10994002944.0,2.62,-2.17,-15.53,1.58
2622,2021-08-09,710.17,713.76,719.03,705.13,14715349,10509438208.0,1.99,2.1,14.66,1.47
2623,2021-08-10,713.99,709.99,716.59,701.88,13432305,9524841728.0,2.06,-0.53,-3.77,1.34
2624,2021-08-11,712.71,707.82,715.18,704.21,9800558,6943539712.0,1.55,-0.31,-2.17,0.98
2625,2021-08-12,706.34,722.25,722.8,699.4,17681686,12625622016.0,3.31,2.04,14.43,1.77
2626,2021-08-13,723.71,717.17,729.9,714.34,16731467,12050760960.0,2.15,-0.7,-5.08,1.67
2627,2021-08-16,705.07,686.17,709.5,676.4,23103303,15871758336.0,4.62,-4.32,-31.0,2.31
2628,2021-08-17,672.66,665.71,674.58,648.84,23721279,15690642944.0,3.75,-2.98,-20.46,2.37
2629,2021-08-18,669.75,688.99,695.77,669.35,20349375,13986349056.0,3.97,3.5,23.28,2.03
2630,2021-08-19,678.21,673.47,686.55,667.59,14313486,9689062912.0,2.75,-2.25,-15.52,1.43
2631,2021-08-20,682.85,680.26,692.13,673.7,14841865,10095980544.0,2.74,1.01,6.79,1.48
2632,2021-08-23,685.44,706.3,712.13,680.75,20264859,14246292736.0,4.61,3.83,26.04,2.02
2633,2021-08-24,710.68,708.49,715.22,702.64,13083071,9266167296.0,1.78,0.31,2.19,1.31
2634,2021-08-25,707.03,711.2,716.97,704.0,12645562,9001240320.0,1.83,0.38,2.71,1.26
2635,2021-08-26,708.31,701.16,715.4,697.62,13214292,9324418048.0,2.5,-1.41,-10.04,1.32
2636,2021-08-27,705.0,711.92,715.0,702.1,13833763,9829130496.0,1.84,1.53,10.76,1.38
2637,2021-08-30,714.72,730.91,731.0,712.73,18604220,13487421952.0,2.57,2.67,18.99,1.86
2638,2021-08-31,733.0,735.72,740.39,726.44,20855436,15322111488.0,1.91,0.66,4.81,2.08
2639,2021-09-01,734.08,734.09,741.99,731.27,13204335,9726469376.0,1.46,-0.22,-1.63,1.32
2640,2021-09-02,734.5,732.39,740.97,730.54,12796739,9411956224.0,1.42,-0.23,-1.7,1.28
2641,2021-09-03,732.25,733.57,734.0,724.2,15271045,11135145984.0,1.34,0.16,1.18,1.52
2642,2021-09-07,740.0,752.92,760.2,739.26,20039825,15088037120.0,2.85,2.64,19.35,2.0
2643,2021-09-08,761.58,753.87,764.45,740.77,18793036,14139567104.0,3.15,0.13,0.95,1.88
2644,2021-09-09,753.41,754.86,762.1,751.63,14077731,10655472640.0,1.39,0.13,0.99,1.41
2645,2021-09-10,759.6,736.27,762.61,734.52,15184170,11383333120.0,3.72,-2.46,-18.59,1.52
2646,2021-09-13,740.21,743.0,744.78,708.85,22952482,16723231744.0,4.88,0.91,6.73,2.29
2647,2021-09-14,742.57,744.49,754.47,736.4,18524881,13818811648.0,2.43,0.2,1.49,1.85
2648,2021-09-15,745.0,755.83,756.86,738.36,15357685,11499820032.0,2.48,1.52,11.34,1.53
2649,2021-09-16,752.83,756.99,758.91,747.61,13923393,10486940928.0,1.5,0.15,1.16,1.39
2650,2021-09-17,757.15,759.49,761.04,750.0,28204176,21367897344.0,1.46,0.33,2.5,2.82
2651,2021-09-20,734.56,730.17,742.0,718.62,24757652,18058879744.0,3.08,-3.86,-29.32,2.47
2652,2021-09-21,734.79,739.38,744.74,730.44,16330723,12077103872.0,1.96,1.26,9.21,1.63
2653,2021-09-22,743.53,751.94,753.67,739.12,15126272,11309416704.0,1.97,1.7,12.56,1.51
2654,2021-09-23,755.0,753.64,758.2,747.92,11947527,9000349952.0,1.37,0.23,1.7,1.19
2655,2021-09-24,745.89,774.39,774.8,744.56,21373022,16315609600.0,4.01,2.75,20.75,2.13
2656,2021-09-27,773.12,791.36,799.0,769.31,28070657,22097838336.0,3.83,2.19,16.97,2.8
2657,2021-09-28,787.2,777.56,795.64,766.18,25381422,19814259712.0,3.72,-1.74,-13.8,2.53
2658,2021-09-29,779.8,781.31,793.5,770.68,20942877,16386417920.0,2.93,0.48,3.75,2.09
2659,2021-09-30,781.0,775.48,789.13,775.0,17955961,14045148160.0,1.81,-0.75,-5.83,1.79
2660,2021-10-01,778.4,775.22,780.78,763.59,17031414,13149860096.0,2.22,-0.03,-0.26,1.7
2661,2021-10-04,796.5,781.53,806.97,776.12,30483341,24091294464.0,3.98,0.81,6.31,3.04
2662,2021-10-05,784.8,780.59,797.31,774.2,18432625,14476144128.0,2.96,-0.12,-0.94,1.84
2663,2021-10-06,776.2,782.75,786.66,773.22,14632768,11428442880.0,1.72,0.28,2.16,1.46
2664,2021-10-07,785.46,793.61,805.0,783.38,19195782,15206133760.0,2.76,1.39,10.86,1.92
2665,2021-10-08,796.21,785.49,796.38,780.91,16738604,13174286592.0,1.95,-1.02,-8.12,1.67
2666,2021-10-11,787.65,791.94,801.24,785.5,14200322,11290034432.0,2.0,0.82,6.45,1.42
2667,2021-10-12,800.93,805.72,812.32,796.57,22020040,17765341440.0,1.99,1.74,13.78,2.2
2668,2021-10-13,810.47,811.08,815.41,805.78,14120075,11431748352.0,1.2,0.67,5.36,1.41
2669,2021-10-14,815.49,818.32,820.25,813.35,12247170,10010344704.0,0.85,0.89,7.24,1.22
2670,2021-10-15,823.74,843.03,843.21,822.35,18924567,15765402624.0,2.55,3.02,24.71,1.89
2671,2021-10-18,851.79,870.11,875.26,851.47,24207244,20947237120.0,2.82,3.21,27.08,2.42
2672,2021-10-19,877.53,864.27,877.95,862.51,17381128,15115859968.0,1.77,-0.67,-5.84,1.74
2673,2021-10-20,865.35,865.8,869.49,857.38,14032052,12134726912.0,1.4,0.18,1.53,1.4
2674,2021-10-21,856.0,894.0,900.0,855.5,31481454,28003074560.0,5.14,3.26,28.2,3.13
2675,2021-10-22,895.5,909.68,910.0,890.96,22880835,20691185152.0,2.13,1.75,15.68,2.28
2676,2021-10-25,950.53,1024.86,1045.02,944.2,62852099,62303116032.0,11.08,12.66,115.18,6.26
2677,2021-10-26,1024.69,1018.43,1094.94,1001.44,62414968,65167053568.0,9.12,-0.63,-6.43,6.21
2678,2021-10-27,1039.66,1037.86,1070.88,1030.78,38526459,40419950080.0,3.94,1.91,19.43,3.84
2679,2021-10-28,1068.31,1077.04,1081.0,1054.2,27213173,29111485696.0,2.58,3.78,39.18,2.71
2680,2021-10-29,1081.86,1114.0,1115.21,1073.21,29918417,32776407040.0,3.9,3.43,36.96,2.98
2681,2021-11-01,1145.0,1208.59,1209.75,1118.66,56048716,65324543744.0,8.18,8.49,94.59,5.58
2682,2021-11-02,1159.36,1172.0,1208.59,1146.0,42737797,50354001920.0,5.18,-3.03,-36.59,4.26
2683,2021-11-03,1177.33,1213.86,1215.39,1152.62,34628519,41018091008.0,5.36,3.57,41.86,3.45
2684,2021-11-04,1234.41,1229.91,1243.49,1217.0,25397410,31323066624.0,2.18,1.32,16.05,2.53
2685,2021-11-05,1228.0,1222.09,1239.87,1208.0,21628812,26545108224.0,2.59,-0.64,-7.82,2.15
2686,2021-11-08,1149.79,1162.94,1197.0,1133.0,33445715,39329338880.0,5.24,-4.84,-59.15,3.33
2687,2021-11-09,1173.6,1023.5,1174.5,1011.52,59105836,63080652544.0,14.01,-11.99,-139.44,5.89
2688,2021-11-10,1010.41,1067.95,1078.1,987.31,42802722,44926964992.0,8.87,4.34,44.45,4.26
2689,2021-11-11,1102.77,1063.51,1104.97,1054.68,22396568,24009071360.0,4.71,-0.42,-4.44,2.23
2690,2021-11-12,1047.5,1033.42,1054.5,1019.2,25573148,26402607616.0,3.32,-2.83,-30.09,2.55
2691,2021-11-15,1017.63,1013.39,1031.98,978.6,34775649,34792894464.0,5.17,-1.94,-20.03,3.46
2692,2021-11-16,1003.31,1054.73,1057.2,1002.18,26542359,27676148480.0,5.43,4.08,41.34,2.64
2693,2021-11-17,1063.51,1089.01,1119.64,1055.5,31445365,34279326464.0,6.08,3.25,34.28,3.13
2694,2021-11-18,1106.55,1096.38,1112.0,1075.02,20898930,22878645504.0,3.4,0.68,7.37,2.08
2695,2021-11-19,1098.87,1137.06,1138.72,1092.7,21642258,24173361664.0,4.2,3.71,40.68,2.16
2696,2021-11-22,1162.33,1156.87,1201.95,1132.43,33072509,38858647296.0,6.11,1.74,19.81,3.29
2697,2021-11-23,1167.51,1109.03,1180.5,1062.7,36171700,40253611776.0,10.18,-4.14,-47.84,3.6
2698,2021-11-24,1080.39,1116.0,1132.77,1062.0,22560238,25043200512.0,6.38,0.63,6.97,2.25
2699,2021-11-26,1099.47,1081.92,1108.78,1081.0,11680890,12760664576.0,2.49,-3.05,-34.08,1.16
2700,2021-11-29,1100.99,1136.99,1142.67,1100.19,19464467,21998822912.0,3.93,5.09,55.07,1.94
2701,2021-11-30,1144.37,1144.76,1168.0,1118.0,27092038,30963030528.0,4.4,0.68,7.77,2.7
2702,2021-12-01,1160.7,1095.0,1172.84,1090.76,22934698,26066400768.0,7.17,-4.35,-49.76,2.28
2703,2021-12-02,1099.06,1084.6,1113.0,1056.65,24371623,26418611456.0,5.15,-0.95,-10.4,2.43
2704,2021-12-03,1084.79,1014.97,1090.58,1000.21,30773995,31663521280.0,8.33,-6.42,-69.63,3.06
2705,2021-12-06,1001.51,1009.01,1021.64,950.5,27221037,26960670720.0,7.01,-0.59,-5.96,2.71
2706,2021-12-07,1044.2,1051.75,1057.67,1026.81,18694857,19526055424.0,3.06,4.24,42.74,1.86
2707,2021-12-08,1052.71,1068.96,1072.38,1033.0,13968790,14722527744.0,3.74,1.64,17.21,1.39
2708,2021-12-09,1060.64,1003.8,1062.49,1002.36,19812832,20341750016.0,5.63,-6.1,-65.16,1.97
2709,2021-12-10,1008.75,1017.03,1020.98,982.53,19888122,19985645312.0,3.83,1.32,13.23,1.98
2710,2021-12-13,1001.09,966.41,1005.0,951.42,26198502,25420080896.0,5.27,-4.98,-50.62,2.61
2711,2021-12-14,945.0,958.51,966.41,930.0,23602090,22333256192.0,3.77,-0.82,-7.9,2.35
2712,2021-12-15,953.21,975.99,978.75,928.25,25056410,23874092544.0,5.27,1.82,17.48,2.5
2713,2021-12-16,994.5,926.92,994.98,921.85,27590483,26056300800.0,7.49,-5.03,-49.07,2.75
2714,2021-12-17,914.77,932.57,960.66,909.04,33626754,31492907520.0,5.57,0.61,5.65,3.35
2715,2021-12-20,910.7,899.94,921.69,893.39,18826671,17012242944.0,3.03,-3.5,-32.63,1.87
2716,2021-12-21,916.87,938.53,939.5,886.12,23839305,21847145728.0,5.93,4.29,38.59,2.37
2717,2021-12-22,965.66,1008.87,1015.66,957.05,31211362,31047157248.0,6.24,7.49,70.34,3.11
2718,2021-12-23,1006.8,1067.0,1072.98,997.56,30904429,32356307200.0,7.48,5.76,58.13,3.08
2719,2021-12-27,1073.67,1093.94,1117.0,1070.72,23715273,26087393024.0,4.34,2.52,26.94,2.36
2720,2021-12-28,1109.49,1088.47,1119.0,1078.42,20107969,21974433536.0,3.71,-0.5,-5.47,2.0
2721,2021-12-29,1098.64,1086.19,1104.0,1064.14,18718015,20292275200.0,3.66,-0.21,-2.28,1.86
2722,2021-12-30,1061.33,1070.34,1095.55,1053.15,15680313,16903177216.0,3.9,-1.46,-15.85,1.56
2723,2021-12-31,1073.44,1056.78,1082.0,1054.59,13577875,14485934336.0,2.56,-1.27,-13.56,1.31
2724,2022-01-03,1147.75,1199.78,1201.07,1136.04,34895349,40914336768.0,6.15,13.53,143.0,3.38
2725,2022-01-04,1189.55,1149.59,1208.0,1123.05,33416086,38793836288.0,7.08,-4.18,-50.19,3.23
2726,2022-01-05,1146.65,1088.12,1170.34,1081.01,26706599,30085120000.0,7.77,-5.35,-61.47,2.59
2727,2022-01-06,1077.0,1064.7,1088.0,1020.5,30112158,31909656576.0,6.2,-2.15,-23.42,2.92
2728,2022-01-07,1080.37,1026.96,1080.93,1010.0,28054916,29135479296.0,6.66,-3.54,-37.74,2.72
2729,2022-01-10,1000.0,1058.12,1059.1,980.0,30604959,31142400512.0,7.7,3.03,31.16,2.96
2730,2022-01-11,1053.67,1064.4,1075.85,1038.82,22021070,23351266048.0,3.5,0.59,6.28,2.13
2731,2022-01-12,1078.85,1106.22,1114.84,1072.59,27913005,30601391104.0,3.97,3.93,41.82,2.7
2732,2022-01-13,1109.07,1031.56,1115.6,1026.54,32403264,34637767168.0,8.05,-6.75,-74.66,3.14
2733,2022-01-14,1019.84,1049.61,1052.0,1013.38,24308137,25189435648.0,3.74,1.75,18.05,2.35
2734,2022-01-18,1026.61,1030.51,1070.79,1016.06,22329803,23288582656.0,5.21,-1.82,-19.1,2.16
2735,2022-01-19,1041.71,995.65,1054.67,995.0,25147496,25535734528.0,5.79,-3.38,-34.86,2.43
2736,2022-01-20,1009.73,996.27,1041.66,994.0,23496248,23961315072.0,4.79,0.06,0.62,2.27
2737,2022-01-21,996.34,943.9,1004.55,940.5,34472009,33230522112.0,6.43,-5.26,-52.37,3.34
2738,2022-01-24,904.76,930.0,933.51,851.47,50791714,45065292544.0,8.69,-1.47,-13.9,4.92
2739,2022-01-25,914.2,918.4,951.26,903.21,28865302,26656890112.0,5.17,-1.25,-11.6,2.79
2740,2022-01-26,952.43,937.41,987.69,906.0,34955761,33163386368.0,8.89,2.07,19.01,3.38
2741,2022-01-27,933.36,829.1,935.39,829.0,49036523,42493901312.0,11.35,-11.55,-108.31,4.75
2742,2022-01-28,831.56,846.35,857.5,792.01,44929650,37333865472.0,7.9,2.08,17.25,4.35
2743,2022-01-31,872.71,936.72,937.99,862.05,34812032,31846292224.0,8.97,10.68,90.37,3.37
2744,2022-02-01,935.21,931.25,943.7,905.0,24379446,22596459264.0,4.13,-0.58,-5.47,2.36
2745,2022-02-02,928.18,905.66,931.5,889.41,22264345,20236434432.0,4.52,-2.75,-25.59,2.15
2746,2022-02-03,882.0,891.14,937.0,880.52,26285186,23929664256.0,6.24,-1.6,-14.52,2.54
2747,2022-02-04,897.22,923.32,936.5,881.17,24541822,22453076480.0,6.21,3.61,32.18,2.37
2748,2022-02-07,923.79,907.34,947.77,902.71,20331488,18746841600.0,4.88,-1.73,-15.98,1.97
2749,2022-02-08,905.53,922.0,926.29,894.8,16909671,15476150016.0,3.47,1.62,14.66,1.64
2750,2022-02-09,935.0,932.0,946.27,920.0,17419848,16248774400.0,2.85,1.08,10.0,1.69
2751,2022-02-10,908.37,904.55,943.81,896.7,22042277,20308423168.0,5.05,-2.95,-27.45,2.13
2752,2022-02-11,909.63,860.0,915.96,850.7,26548623,23323831552.0,7.21,-4.93,-44.55,2.57
2753,2022-02-14,861.57,875.76,898.88,853.15,22585472,19792159488.0,5.32,1.83,15.76,2.19
2754,2022-02-15,900.0,922.43,923.0,893.38,19216514,17581232896.0,3.38,5.33,46.67,1.86
2755,2022-02-16,914.05,923.39,926.43,901.21,17098132,15623549696.0,2.73,0.1,0.96,1.65
2756,2022-02-17,913.26,876.35,918.5,874.1,18392806,16368979712.0,4.81,-5.09,-47.04,1.78
2757,2022-02-18,886.0,856.98,886.87,837.61,22833947,19535452160.0,5.62,-2.21,-19.37,2.21
2758,2022-02-22,834.13,821.53,856.73,801.1,27762734,22859271168.0,6.49,-4.14,-35.45,2.69
2759,2022-02-23,830.43,764.04,835.3,760.56,31752336,25060119552.0,9.1,-7.0,-57.49,3.07
2760,2022-02-24,700.39,800.77,802.48,700.0,45107425,34223773184.0,13.41,4.81,36.73,4.36
2761,2022-02-25,809.23,809.87,819.5,782.4,25355921,20323731456.0,4.63,1.14,9.1,2.45
2762,2022-02-28,815.01,870.43,876.86,814.71,33002289,28284390656.0,7.67,7.48,60.56,3.19
2763,2022-03-01,869.68,864.37,889.88,853.78,24922287,21627586816.0,4.15,-0.7,-6.06,2.41
2764,2022-03-02,872.13,879.89,886.48,844.27,24881146,21547912704.0,4.88,1.8,15.52,2.41
2765,2022-03-03,878.77,839.29,886.44,832.6,20541169,17551653632.0,6.12,-4.61,-40.6,1.99
2766,2022-03-04,849.1,838.29,855.65,825.16,22393287,18806433536.0,3.63,-0.12,-1.0,2.17
2767,2022-03-07,856.3,804.58,866.14,804.57,24164724,20076486400.0,7.34,-4.02,-33.71,2.34
2768,2022-03-08,795.53,824.4,849.99,782.17,26799702,22031494400.0,8.43,2.46,19.82,2.59
2769,2022-03-09,839.48,858.97,860.56,832.01,19727993,16782829568.0,3.46,4.19,34.57,1.91
2770,2022-03-10,851.45,838.3,854.45,810.36,19549548,16223270144.0,5.13,-2.41,-20.67,1.89
2771,2022-03-11,840.2,795.35,843.8,793.77,22345722,18056364544.0,5.97,-5.12,-42.95,2.16
2772,2022-03-14,780.61,766.37,800.7,756.04,23717421,18346275840.0,5.62,-3.64,-28.98,2.29
2773,2022-03-15,775.27,801.89,805.57,756.57,22280381,17577210880.0,6.39,4.63,35.52,2.16
2774,2022-03-16,809.0,840.23,842.0,802.26,28009607,23190609920.0,4.96,4.78,38.34,2.71
2775,2022-03-17,830.99,871.6,875.0,825.72,22194324,19026279680.0,5.87,3.73,31.37,2.15
2776,2022-03-18,874.49,905.39,907.85,867.39,33471397,30009788928.0,4.64,3.88,33.79,3.24
2777,2022-03-21,914.98,921.16,942.85,907.09,27327216,25212931840.0,3.95,1.74,15.77,2.64
2778,2022-03-22,930.0,993.98,997.86,921.75,35289519,34028312576.0,8.26,7.91,72.82,3.41
2779,2022-03-23,979.94,999.11,1040.7,976.4,40225383,40618952192.0,6.47,0.52,5.13,3.89
2780,2022-03-24,1009.73,1013.92,1024.49,988.8,22973626,23175830784.0,3.57,1.48,14.81,2.22
2781,2022-03-25,1008.0,1010.64,1021.8,997.32,20677182,20832069632.0,2.41,-0.32,-3.28,2.0
2782,2022-03-28,1065.1,1091.84,1097.88,1053.6,34168693,36934558464.0,4.38,8.03,81.2,3.31
2783,2022-03-29,1107.99,1099.57,1114.77,1073.11,24538273,26893115136.0,3.82,0.71,7.73,2.37
2784,2022-03-30,1091.17,1093.99,1113.95,1084.0,19955002,21930331136.0,2.72,-0.51,-5.58,1.93
2785,2022-03-31,1094.57,1077.6,1103.14,1076.64,16330919,17787915264.0,2.42,-1.5,-16.39,1.58
2786,2022-04-01,1081.15,1084.59,1094.75,1066.64,18087741,19558548480.0,2.61,0.65,6.99,1.75
2787,2022-04-04,1089.38,1145.45,1149.91,1072.53,27392567,30754929408.0,7.13,5.61,60.86,2.64
2788,2022-04-05,1136.3,1091.26,1152.87,1087.3,26691673,29735092480.0,5.72,-4.73,-54.19,2.58
2789,2022-04-06,1073.47,1045.76,1079.0,1027.7,29782845,31182088704.0,4.7,-4.17,-45.5,2.87
2790,2022-04-07,1052.39,1057.26,1076.59,1021.54,26482353,27833784576.0,5.26,1.1,11.5,2.56
2791,2022-04-08,1043.21,1025.49,1048.44,1022.44,18337896,18961662464.0,2.46,-3.0,-31.77,1.77
2792,2022-04-11,980.4,975.93,1008.47,974.64,19785735,19550522368.0,3.3,-4.83,-49.56,1.91
2793,2022-04-12,997.64,986.95,1021.19,976.6,21992032,21941078528.0,4.57,1.13,11.02,2.12
2794,2022-04-13,981.08,1022.37,1026.24,973.1,18373737,18784757504.0,5.38,3.59,35.42,1.77
2795,2022-04-14,999.29,985.0,1012.71,982.19,19474135,19301185792.0,2.99,-3.66,-37.37,1.88
2796,2022-04-18,989.03,1004.29,1014.92,973.41,17238407,17191312896.0,4.21,1.96,19.29,1.66
2797,2022-04-19,1005.06,1028.15,1034.94,995.33,16615944,16976221440.0,3.94,2.38,23.86,1.6
2798,2022-04-20,1030.0,977.2,1034.0,975.25,23570442,23421558016.0,5.71,-4.96,-50.95,2.28
2799,2022-04-21,1074.73,1008.78,1092.22,996.42,35138779,36740366080.0,9.8,3.23,31.58,3.39
2800,2022-04-22,1014.91,1005.05,1034.85,994.0,23232186,23556805120.0,4.05,-0.37,-3.73,2.24
2801,2022-04-25,978.97,998.02,1008.62,975.3,22780445,22628122880.0,3.32,-0.7,-7.03,2.2
2802,2022-04-26,995.43,876.42,1000.0,875.0,45377889,41360903680.0,12.52,-12.18,-121.6,4.38
2803,2022-04-27,898.58,881.51,918.0,877.36,25652132,23018108928.0,4.64,0.58,5.09,2.48
2804,2022-04-28,899.98,877.51,900.0,821.7,41649509,35755689472.0,8.88,-0.45,-4.0,4.02
2805,2022-04-29,902.25,870.76,934.4,870.0,29377665,26498592768.0,7.34,-0.77,-6.75,2.84
2806,2022-05-02,860.77,902.94,906.36,848.03,25260457,22161845760.0,6.7,3.7,32.18,2.44
2807,2022-05-03,903.18,909.25,924.08,888.59,21236525,19297994496.0,3.93,0.7,6.31,2.05
2808,2022-05-04,903.94,952.62,955.5,885.28,27214568,24985300480.0,7.72,4.77,43.37,2.63
2809,2022-05-05,939.21,873.28,945.6,857.7,30839731,27433584384.0,9.23,-8.33,-79.34,2.98
2810,2022-05-06,887.0,865.65,888.0,843.11,24301037,21095046656.0,5.14,-0.87,-7.63,2.35
2811,2022-05-09,836.45,787.11,845.63,781.15,30270074,24504907008.0,7.45,-9.07,-78.54,2.92
2812,2022-05-10,819.31,800.04,825.36,774.25,28133877,22516809728.0,6.49,1.64,12.93,2.72
2813,2022-05-11,795.0,734.0,809.77,727.2,32408153,24799182592.0,10.32,-8.25,-66.04,3.13
2814,2022-05-12,701.0,728.0,759.66,680.0,46770954,33757364480.0,10.85,-0.82,-6.0,4.51
2815,2022-05-13,773.48,769.59,787.35,751.57,30716908,23637945088.0,4.91,5.71,41.59,2.96
2816,2022-05-16,767.16,724.37,769.76,719.09,28699513,21238277120.0,6.58,-5.88,-45.22,2.77
2817,2022-05-17,747.36,761.61,764.48,728.85,26745370,20070641920.0,4.92,5.14,37.24,2.58
2818,2022-05-18,744.52,709.81,760.5,700.81,29270604,21194476800.0,7.84,-6.8,-51.8,2.83
2819,2022-05-19,707.0,709.42,734.0,694.11,30098891,21460356608.0,5.62,-0.05,-0.39,2.91
2820,2022-05-20,713.99,663.9,721.58,633.0,48324435,32020209664.0,12.49,-6.42,-45.52,4.66
2821,2022-05-23,655.02,674.9,679.96,638.06,29634546,19650386688.0,6.31,1.66,11.0,2.86
2822,2022-05-24,653.53,628.16,653.92,620.57,29697505,18892096256.0,4.94,-6.93,-46.74,2.87
2823,2022-05-25,623.85,658.8,669.32,623.01,30713108,20054816768.0,7.37,4.88,30.64,2.96
2824,2022-05-26,661.42,707.73,718.67,653.66,35334448,24605555200.0,9.87,7.43,48.93,3.41
2825,2022-05-27,723.25,759.63,759.8,720.53,29764994,22275259136.0,5.55,7.33,51.9,2.87
2826,2022-05-31,773.84,758.26,778.8,734.23,33971457,25803911680.0,5.87,-0.18,-1.37,3.28
2827,2022-06-01,755.16,740.37,771.98,730.92,25749321,19231259648.0,5.42,-2.36,-17.89,2.49
2828,2022-06-02,732.47,775.0,792.63,726.2,31157706,24037808128.0,8.97,4.68,34.63,3.01
2829,2022-06-03,729.68,703.55,743.39,700.25,37464579,26741439232.0,5.57,-9.22,-71.45,3.62
2830,2022-06-06,733.06,714.84,734.6,703.05,28068174,20093756416.0,4.48,1.6,11.29,2.71
